commentor_name,comment_text,create_time,like_count,reply_number
Curry-Paste,,2021-11-08 13:01:13,0,0
德国战车加油精灵29735,哦哦哦,2021-11-08 13:01:06,0,0
jy夏雪,,2021-11-08 13:00:46,0,0
52赫兹的-鲸,,2021-11-08 13:00:42,0,0
52赫兹的-鲸,,2021-11-08 13:00:39,0,0
清梦xzmm,真棒,2021-11-08 13:00:36,0,0
jiangxiuling520,恭喜,2021-11-08 13:00:24,0,0
路飞快来找王俊凯·,冠军🏆,2021-11-08 13:00:24,0,0
向往而生的木槿花,,2021-11-08 13:00:20,0,0
MTianqin,,2021-11-08 13:00:17,0,0
吖吖传奇-syp,,2021-11-08 13:00:16,0,0
Ux_xU0_o,,2021-11-08 13:00:05,0,0
梦迪oba,,2021-11-08 13:00:03,0,0
艺-泽,666,2021-11-08 12:59:51,0,0
严是好盐,再来一次,2021-11-08 12:59:50,0,0
Hit_man_47,六年了，再长的黑暗也终将迎来黎明。 真的太难太不容易，没人相信他们能做到… ,2021-11-08 12:59:42,0,0
可乐就是力量hh,，,2021-11-08 12:59:31,0,0
次课伍六七,,2021-11-08 12:59:29,0,0
潇洒的娜娜,,2021-11-08 12:59:17,0,0
追求梦想3209810022,,2021-11-08 12:59:16,0,0
W--可爱,,2021-11-08 12:59:16,0,0
圆圆幺不到台,呜呜呜edg牛逼！！,2021-11-08 12:59:13,0,0
HL397,,2021-11-08 12:59:13,0,0
花开若相依刘,恭喜🎊,2021-11-08 12:59:09,0,0
Christina2023会上岸滴,恭喜恭喜,2021-11-08 12:59:08,0,0
淘宝购物优惠券799634916,EDG,2021-11-08 12:59:02,0,0
木槿昔年sun,,2021-11-08 12:58:50,0,0
愿瑶安好,厉害,2021-11-08 12:58:48,0,0
城浩Vv,,2021-11-08 12:58:47,0,0
弦妈爱吃車厘子,,2021-11-08 12:58:28,0,0
1500实静,,2021-11-08 12:58:26,0,0
动动啦啦啦,恭喜冠军,2021-11-08 12:58:15,0,0
一口一个酥饼,祝贺,2021-11-08 12:58:13,0,0
一生中最爱198404,,2021-11-08 12:58:01,0,0
哈佛小子,,2021-11-08 12:57:58,0,0
那只百合,,2021-11-08 12:57:46,0,0
珍惜现在O14899,EDG牛逼,2021-11-08 12:57:36,0,0
Lee_铮,,2021-11-08 12:57:32,0,0
樱花落无痕1314,牛,2021-11-08 12:57:30,0,0
董春祺,,2021-11-08 12:57:26,0,0
一朵温柔Lala,,2021-11-08 12:57:26,0,0
咕咕叻小哬哬,,2021-11-08 12:57:24,0,0
hg815,冠军,2021-11-08 12:57:22,0,0
追超嘉人,恭喜EDG,2021-11-08 12:57:11,0,0
奔放小胡子,,2021-11-08 12:56:54,0,0
波涛汹涌浪很大,,2021-11-08 12:56:46,0,0
24K_Mood,,2021-11-08 12:56:36,0,0
money连连,,2021-11-08 12:56:31,0,0
王王王dd,,2021-11-08 12:56:00,0,0
CEO外星人00,祝贺,2021-11-08 12:55:55,0,0
四发大草包包,👌,2021-11-08 12:55:45,0,0
小芭乐_QY,哟,2021-11-08 12:55:32,0,0
何大痴,好,2021-11-08 12:55:15,0,0
LYF简爱,,2021-11-08 12:54:56,0,0
冷月无声Lr,👏👏👏,2021-11-08 12:54:53,0,0
DLJ929,,2021-11-08 12:54:52,0,0
壬午莲花,,2021-11-08 12:54:45,0,0
凌妹儿丫,！,2021-11-08 12:54:41,0,0
大王喊我来巡山____,牛逼,2021-11-08 12:54:38,0,0
Jie可咋办,,2021-11-08 12:54:35,0,0
活不成一棵树,一,2021-11-08 12:54:17,0,0
屿-Simon-,,2021-11-08 12:54:10,0,0
Californiapizza梁,,2021-11-08 12:54:08,0,0
嘟人嘟语,恭喜！,2021-11-08 12:54:05,0,0
睡相逢5271690633,厉害,2021-11-08 12:53:54,0,0
肖家隐藏不动产,恭喜夺冠,2021-11-08 12:53:51,0,0
吃不胖的肖小囡,嗯,2021-11-08 12:53:49,0,0
小高同学要加油_i,,2021-11-08 12:53:49,0,0
Rock__-,t,2021-11-08 12:53:47,0,0
断桥烟雨94148,加油,2021-11-08 12:53:42,0,0
题成,恭喜,2021-11-08 12:53:35,0,0
浅兮22,🤗,2021-11-08 12:53:35,0,0
94不想取名,恭喜edg,2021-11-08 12:53:35,0,0
Whu-sa,冠军！！,2021-11-08 12:53:17,0,0
Butterfly_Dodo,,2021-11-08 12:53:13,0,0
Whu-sa,牛逼！！,2021-11-08 12:53:12,0,0
Lois-燕,,2021-11-08 12:53:06,0,0
LX石,,2021-11-08 12:52:46,0,0
大黄蜂明哥,,2021-11-08 12:52:43,0,0
童奕嘉k_,！,2021-11-08 12:52:31,0,0
莎莎5593737251,,2021-11-08 12:52:28,0,0
不加糖不塌房,,2021-11-08 12:52:14,0,0
Jiminni_ss,,2021-11-08 12:51:54,0,0
微白城市wintersong16415,恭喜,2021-11-08 12:51:50,0,0
做咩盯着看,牛逼！！,2021-11-08 12:51:30,0,0
做咩盯着看,冠军！！,2021-11-08 12:51:26,0,0
阿尔法尼亚,6666,2021-11-08 12:51:25,0,0
Zhong烟,,2021-11-08 12:51:19,0,0
宙斯觀察,666,2021-11-08 12:51:17,0,0
期待我的DR,,2021-11-08 12:51:05,0,0
1981vivi1981,👏👏,2021-11-08 12:51:02,0,0
伪装幸福让自己更坚强,好,2021-11-08 12:50:51,0,0
葫芦岛人呃,y,2021-11-08 12:50:49,0,0
宝宝5508694904,，,2021-11-08 12:50:42,0,0
宇宙第一嘉吹今天喝酒了吗,,2021-11-08 12:50:22,0,0
看雪听海闻花,,2021-11-08 12:50:19,0,0
淡雅90078,,2021-11-08 12:50:16,0,0
吧啦吧啦盛世,中国必胜！,2021-11-08 12:50:15,0,0
超级豪华跑车,中国的,2021-11-08 12:50:08,0,0
梨无花,,2021-11-08 12:50:02,0,0
G从小就搁撩么,,2021-11-08 12:50:01,0,0
镇鸿VC,这样才能得到你是,2021-11-08 12:49:44,0,0
j模式创立人薛进京,,2021-11-08 12:49:16,0,0
花季Highkick,一,2021-11-08 12:49:07,0,0
zmx0818,,2021-11-08 12:48:58,0,0
Verona瑶,,2021-11-08 12:48:47,0,0
橘子熊i哇,,2021-11-08 12:48:28,0,0
南肖城宇有刘宇,EDG牛逼！！！,2021-11-08 12:48:13,1,0
春山烟雨休,,2021-11-08 12:48:11,0,0
春山烟雨休,,2021-11-08 12:48:06,0,0
山委身于鬼2023,恭喜EDG1,2021-11-08 12:48:01,0,0
牛牛向前冲YA,,2021-11-08 12:48:00,0,0
橘子琳味ll,恭喜,2021-11-08 12:47:58,0,0
毒葯42348,,2021-11-08 12:47:50,0,0
想喝橙橙汁儿ovo,恭喜EDG！,2021-11-08 12:47:37,0,0
小珂真逗啊,,2021-11-08 12:47:35,0,0
但愿--永久,,2021-11-08 12:47:26,0,0
龙涛在线,,2021-11-08 12:47:25,0,0
静静的等缘份到来,,2021-11-08 12:47:11,0,0
wrl阿丽,,2021-11-08 12:46:54,0,0
Eidolono_O,，,2021-11-08 12:46:50,0,0
honey果宝,,2021-11-08 12:46:51,0,0
jcc_Lu,恭喜🎊,2021-11-08 12:46:50,0,0
Hoho-C,太棒啦,2021-11-08 12:46:45,0,0
三刀流Mamba,嗯,2021-11-08 12:46:44,0,0
热火三号闪电,嗯,2021-11-08 12:46:41,0,0
MX161170,,2021-11-08 12:46:41,0,0
银河先生,,2021-11-08 12:46:41,0,0
银河先生,,2021-11-08 12:46:36,0,0
长了相思,,2021-11-08 12:46:35,0,0
大圈发大圈,骄傲,2021-11-08 12:46:34,0,0
颜忻655,,2021-11-08 12:46:28,0,0
楚华Chuhua,超人,2021-11-08 12:46:06,0,0
-不是山谷呀,,2021-11-08 12:46:02,0,0
168追星族,好,2021-11-08 12:45:59,0,0
Jelena嘟嘟,1,2021-11-08 12:45:30,0,0
我与良人49,,2021-11-08 12:45:26,0,0
TGBTGBTGBTGBTGB,牛,2021-11-08 12:45:21,0,0
温暖7376960547,，,2021-11-08 12:45:17,0,0
xx很想长高,EDG牛逼,2021-11-08 12:45:09,0,0
yukiyukiz_,EDG牛逼,2021-11-08 12:45:06,0,0
thai_fans,恭喜,2021-11-08 12:45:03,0,0
江珛,加油,2021-11-08 12:45:02,0,0
钮祜禄柯基,edg是我爹,2021-11-08 12:44:54,0,0
DanS梅,,2021-11-08 12:44:53,0,0
Groceries·,,2021-11-08 12:44:42,0,0
越努力ing越幸运,,2021-11-08 12:44:19,0,0
记昨日书书书书,,2021-11-08 12:44:14,0,0
我头发睡扁了,,2021-11-08 12:44:10,0,0
KM猫咪-,,2021-11-08 12:44:07,0,0
浙江加勒比海盗,厉害,2021-11-08 12:44:07,0,0
反方向的2钟,评论,2021-11-08 12:44:05,0,0
忽而今夏一场空,恭喜,2021-11-08 12:44:03,0,0
小王子笑嘻嘻归来,,2021-11-08 12:44:03,0,0
Kayyxxn_wam,,2021-11-08 12:43:39,0,0
笨笨bu在家,,2021-11-08 12:43:10,0,0
Pinklion01,恭喜🎉🎉EDG夺冠! ! !啊啊啊激动💗～,2021-11-08 12:43:10,1,0
smile快乐_20999,恭喜,2021-11-08 12:43:09,0,0
HongLinnnnn,,2021-11-08 12:43:03,0,0
独唯吾偶,这样的冠军，有何意义，为国家没带来，任何贡献,2021-11-08 12:42:55,0,0
今天特别乖516,,2021-11-08 12:42:51,0,0
够味o,田野你是我心目中永远的mvp,2021-11-08 12:42:46,0,0
还小棒棒的,K,2021-11-08 12:42:31,0,0
灵紫快乐,了不起！,2021-11-08 12:42:28,0,0
白雪风迹,好,2021-11-08 12:42:26,0,0
儿子阳洋,是的,2021-11-08 12:42:20,0,0
桃禧很讨喜,,2021-11-08 12:42:16,0,0
C-T-Min,,2021-11-08 12:42:11,0,0
随心随誓,,2021-11-08 12:42:11,0,0
做自己不要怂,,2021-11-08 12:41:55,0,0
戚待L小北,,2021-11-08 12:41:52,0,0
王源和1215是一本的开始,呜呜呜他妈，赢了,2021-11-08 12:41:50,0,0
白駝山守望者,,2021-11-08 12:41:44,0,0
一场好梦1983,,2021-11-08 12:41:28,0,0
乔丹大鹅椰子SB纯原,来喷子，再给我喷啊，,2021-11-08 12:41:24,0,0
大圣的2021,h q,2021-11-08 12:41:18,0,0
朗辉科技,,2021-11-08 12:41:09,0,0
在逃浪味仙之高考版,冠军！,2021-11-08 12:41:02,0,0
adfht,没,2021-11-08 12:41:01,0,0
骅仔爱吃糖,,2021-11-08 12:40:58,0,0
小江同学要比张津铭还努力,w,2021-11-08 12:40:43,0,0
蜜都金牌情感导师--思依果,加油,2021-11-08 12:40:39,0,0
轻寻梦落,,2021-11-08 12:40:29,0,0
相思豆煮成了粥90804,祝贺,2021-11-08 12:40:21,0,0
谢家姑娘吖,,2021-11-08 12:40:13,0,0
ZX22917,考虑到我的感受没有啊没有~哦哦哦,2021-11-08 12:40:09,0,0
陶桃taorita,,2021-11-08 12:40:00,0,0
wendy-lx,,2021-11-08 12:39:58,0,0
哟fantasticgirl,,2021-11-08 12:39:51,0,0
玩赏极限,,2021-11-08 12:39:50,0,0
maxingt,厉害,2021-11-08 12:39:39,0,0
新新凯撒,恭喜,2021-11-08 12:39:38,0,0
奋进中的励志姐,,2021-11-08 12:39:33,0,0
生如影者,🏆,2021-11-08 12:39:29,0,0
不吃糖J,恭喜,2021-11-08 12:39:21,0,0
午晔狂澜,77777,2021-11-08 12:39:13,0,0
可爱极了1995,,2021-11-08 12:39:04,0,0
半响攤欢,nice,2021-11-08 12:38:58,0,0
往回580,,2021-11-08 12:38:43,0,0
Zmiao829,,2021-11-08 12:38:35,0,0
天南时而蓝,,2021-11-08 12:38:32,0,0
精致精,,2021-11-08 12:38:31,0,0
西柚203,,2021-11-08 12:38:20,0,0
挪威北迹,牛逼！！,2021-11-08 12:38:15,0,0
简单53770,,2021-11-08 12:38:14,0,0
色彩缤纷啊,厉害,2021-11-08 12:38:13,0,0
挪威北迹,恭喜！！,2021-11-08 12:38:11,0,0
离笙旧人梦丶,我们是冠军！！！！！,2021-11-08 12:38:08,0,0
上自习的面包,,2021-11-08 12:38:04,0,0
小淼淼dg,，,2021-11-08 12:38:00,0,0
相思成灾1967,,2021-11-08 12:37:57,0,0
1991次思念张艺兴,牛逼,2021-11-08 12:37:48,0,0
星与心颖,恭喜EDG,2021-11-08 12:37:46,0,0
BC-ai臣曦,1,2021-11-08 12:37:37,0,0
Songzhixiao小星星,嗯,2021-11-08 12:37:36,0,0
兮兮zero,阅,2021-11-08 12:37:26,0,0
没表情就很干8,恭喜,2021-11-08 12:37:22,0,0
泡芙小姐安_67658,,2021-11-08 12:37:03,0,0
mechaniclearner,1,2021-11-08 12:36:59,0,0
张公百忍老窝,,2021-11-08 12:36:52,0,0
shggcg,冠军,2021-11-08 12:36:50,0,0
大神级突击喵,路过,2021-11-08 12:36:47,0,0
DiDi__dada,,2021-11-08 12:36:43,0,0
贰周泡面,你们最棒！！！！！,2021-11-08 12:36:36,0,0
非洲流泪小瘦黑鱼,我是呜呜呜,2021-11-08 12:36:22,0,0
桃心牛奶冰,1,2021-11-08 12:36:21,0,0
虞可可,,2021-11-08 12:36:17,0,0
就是一只猫猫,,2021-11-08 12:36:13,0,0
北风难驻,，,2021-11-08 12:36:03,0,0
郭慧慧841029,,2021-11-08 12:35:57,0,0
方城店,好,2021-11-08 12:35:46,0,0
糖棠唐塘Tang,我们是冠军！,2021-11-08 12:35:46,0,0
candice2291158471_282,厉害,2021-11-08 12:35:30,0,0
鹅搬凳s,皮肤可以加点点厂长有关的实物吗？,2021-11-08 12:35:29,0,0
大Dhahaha,牛逼,2021-11-08 12:35:27,0,0
zwh开学季,，,2021-11-08 12:35:24,0,0
宁静0113,，,2021-11-08 12:35:22,0,0
hanhanzhu2015,。,2021-11-08 12:35:16,0,0
zmy0413,。,2021-11-08 12:35:08,0,0
有条恶霸犬叫德玛,何必,2021-11-08 12:35:06,0,0
残月青风,恭喜,2021-11-08 12:35:05,0,0
jk随遇而安,,2021-11-08 12:34:57,0,0
南方的甜橘,,2021-11-08 12:34:53,0,0
喜欢梦的孩纸,,2021-11-08 12:34:39,0,0
cyq是真的,,2021-11-08 12:34:38,0,0
xback是个小疯子,,2021-11-08 12:34:34,0,0
郭吕村,哦,2021-11-08 12:34:31,0,0
YY_黄燕,恭喜🎊,2021-11-08 12:34:24,0,0
冬天的难人,历史性贡献,2021-11-08 12:34:20,0,0
微笑的皮爸,,2021-11-08 12:34:14,0,0
七十子322,,2021-11-08 12:34:10,0,0
桃枳夭折,,2021-11-08 12:34:09,0,0
AIYOMUU,恭喜,2021-11-08 12:33:44,0,0
明万同学-,恭喜，恭喜,2021-11-08 12:33:37,0,0
雍颖叵彝,EDG，恭喜恭喜,2021-11-08 12:33:19,0,0
Ss_铃,。,2021-11-08 12:33:20,0,0
倒三角爱旅行,好,2021-11-08 12:33:15,0,0
ai臣夕,1,2021-11-08 12:33:14,0,0
juejue围脖,厉害,2021-11-08 12:33:13,0,0
多情笑我015,，,2021-11-08 12:33:05,0,0
周大侠biu,,2021-11-08 12:32:42,0,0
只为WJK心动921,恭喜恭喜,2021-11-08 12:32:35,0,0
东窖魔君,,2021-11-08 12:32:31,0,0
飞天猪yc,,2021-11-08 12:32:22,0,0
娄yu凡,,2021-11-08 12:32:14,0,0
冰枫尘叶0837,,2021-11-08 12:32:14,0,0
陶然999999999,1,2021-11-08 12:32:12,0,0
要HHY怎样,,2021-11-08 12:32:09,0,0
Andy旺到飞起,牛逼,2021-11-08 12:32:09,0,0
何笙莉影lili,,2021-11-08 12:31:55,0,0
泡芙不甜呐,[中國贊],2021-11-08 12:31:45,0,0
Bruce-86,,2021-11-08 12:31:45,0,0
合烨童牧,。。。。,2021-11-08 12:31:42,0,0
蜡笔小瞳他爹,，,2021-11-08 12:31:39,0,0
城里的月AA,,2021-11-08 12:31:31,0,0
LucyZST,,2021-11-08 12:31:29,0,0
小漫成都玩民宿,路过,2021-11-08 12:31:28,0,0
致真房车-胡磊,,2021-11-08 12:31:22,0,0
琴可人儿,恭喜,2021-11-08 12:31:15,0,0
Y与歪,,2021-11-08 12:31:04,0,0
-念念a,,2021-11-08 12:31:00,0,0
七鶓,银龙重铸之日，骑士归来之时! 我们是冠军!!!!!!,2021-11-08 12:30:51,0,0
烊烊Y12,，,2021-11-08 12:30:51,0,0
喝饮料爱咬吸管的少女7164,p,2021-11-08 12:30:48,0,0
璃璃瑶,,2021-11-08 12:30:44,0,0
璃璃瑶,！,2021-11-08 12:30:40,0,0
RainbowAllbubble,,2021-11-08 12:30:33,0,0
mibao0928,,2021-11-08 12:30:28,0,0
奉眠YF,尽兴，完美,2021-11-08 12:30:28,0,0
--張小小,,2021-11-08 12:30:27,0,0
讓寵愛隨緣,,2021-11-08 12:30:15,0,0
枫之叶不变的我,,2021-11-08 12:30:14,0,0
蒂克火鸟666,牛逼,2021-11-08 12:29:58,0,0
慧慧3028340542,恭喜,2021-11-08 12:29:46,0,0
离笙亚,,2021-11-08 12:29:39,0,0
樂光下的温暖,,2021-11-08 12:29:35,0,0
菊乡小丫,,2021-11-08 12:29:26,0,0
江芸儿love,👏👏👏,2021-11-08 12:29:23,0,0
我是枫先生,,2021-11-08 12:29:18,0,0
夏笨晶啊,，,2021-11-08 12:29:02,0,0
Laifeiyangzuibang,@RNG电子竞技俱乐部: 恭喜EDG！！冠军🏆！,2021-11-08 12:28:57,0,0
特Yy6427999518,一定要选厄斐琉斯皮肤啊。,2021-11-08 12:28:56,0,0
咖啡配奶茶920,恭喜,2021-11-08 12:28:56,0,0
劉尛海,恭喜,2021-11-08 12:28:52,0,0
含羞草爱笑,,2021-11-08 12:28:47,0,0
小樱花you,,2021-11-08 12:28:39,0,0
姑娘可准一生牵手,,2021-11-08 12:28:36,0,0
短腿糖豆,edg牛逼,2021-11-08 12:28:36,0,0
星辰在线吐泡泡,冠军,2021-11-08 12:28:27,0,0
簡單_1011,,2021-11-08 12:28:24,0,0
当仙子遇到有情人,牛！,2021-11-08 12:28:18,0,0
恋上秋天的小蚂蚁,,2021-11-08 12:28:09,0,0
讨厌夏天的乐天派,厉害,2021-11-08 12:28:02,0,0
D涂博君R,,2021-11-08 12:27:50,0,0
自由的童心,牛,2021-11-08 12:27:37,0,0
celloye2013,熱話,2021-11-08 12:27:35,0,0
欢欢cinderella,,2021-11-08 12:27:23,0,0
啊荣678,,2021-11-08 12:27:20,0,0
神马冬西,继续加油,2021-11-08 12:27:14,0,0
抬头看一眼天,,2021-11-08 12:27:02,0,0
海底砂矿,,2021-11-08 12:26:56,0,0
这也太蓝了吧,1,2021-11-08 12:26:50,0,0
言乖啦,,2021-11-08 12:26:45,1,0
PPqx呀,,2021-11-08 12:26:44,0,0
李小眯呀,哈哈,2021-11-08 12:26:44,0,0
心晓芳馨,,2021-11-08 12:26:33,0,0
我爱Francisco,,2021-11-08 12:26:21,0,0
人间理想梁点点,EDG牛逼,2021-11-08 12:26:22,0,0
Dear-屿纪,。,2021-11-08 12:26:20,0,0
壹抹时光之旅,恭喜夺冠,2021-11-08 12:26:17,0,0
阳小阳77777,,2021-11-08 12:26:09,0,0
罗__cc,,2021-11-08 12:25:53,0,0
囍堂婚礼策划,恭喜恭喜，全球总冠军，虽然我不玩儿！,2021-11-08 12:25:47,0,0
是条咸yu啊,我们是冠军！！！！！！！ 因为赶稿的原因，没看到直播。 复盘完了，真的太牛🐮了！,2021-11-08 12:25:42,0,0
伊人泪罂粟毒花74839,,2021-11-08 12:25:39,0,0
vjdvb,,2021-11-08 12:25:36,0,0
liuyan1569,//@明凯丷: 苦尽甘来，恭喜EDG！我们是冠军！ 。。。等你们的皮肤,2021-11-08 12:25:33,0,0
成39152,,2021-11-08 12:25:28,0,0
生在春天的秋天,,2021-11-08 12:25:24,0,0
Amberllg,,2021-11-08 12:25:23,0,0
晴天柚子茶zj,,2021-11-08 12:25:20,0,0
芦松松松,,2021-11-08 12:25:10,0,0
龚瀚糖果店,EDG牛逼,2021-11-08 12:25:09,0,0
天空5993851528,厉害了,2021-11-08 12:25:08,0,0
再也不管你了l,！,2021-11-08 12:24:59,0,0
初橘_,,2021-11-08 12:25:00,0,0
帅帅的江湖,啧啧,2021-11-08 12:24:53,0,0
junjuntracy,热血沸腾,2021-11-08 12:24:46,0,0
赌神晷晷,1,2021-11-08 12:24:42,0,0
我某某某人,edg牛逼,2021-11-08 12:24:43,0,0
解波比,，，，,2021-11-08 12:24:30,0,0
JOHN广州飞凡星途,恭喜恭喜,2021-11-08 12:24:31,0,0
我們走失在那個夏天,,2021-11-08 12:24:21,0,0
殇05861,恭喜,2021-11-08 12:24:03,0,0
tt_aa_nn,顶,2021-11-08 12:23:57,0,0
天天天蓝啊26994,,2021-11-08 12:23:33,0,0
慵懒ANGLE,恭喜,2021-11-08 12:23:32,0,0
魂灯渡佳人___,,2021-11-08 12:23:32,0,0
会空翻的蜗牛呦,意犹未尽啊,2021-11-08 12:23:29,0,0
不是猫吃鱼,恭喜恭喜,2021-11-08 12:23:15,0,0
莹然76,,2021-11-08 12:23:14,0,0
高天润晴,可,2021-11-08 12:23:05,0,0
红配绿10086,恭喜,2021-11-08 12:23:05,0,0
小龙12121,哦,2021-11-08 12:23:03,0,0
神明的女孩ovo,恭喜,2021-11-08 12:23:01,0,0
超超--Y,,2021-11-08 12:22:59,0,0
A阿姗儿_,,2021-11-08 12:22:52,0,0
这一秒最爱,,2021-11-08 12:22:31,0,0
arcobat,,2021-11-08 12:22:30,0,0
Cc风风啊,,2021-11-08 12:22:22,0,0
小蟹肉王子,加一,2021-11-08 12:22:21,0,0
幻影16826,厉害🤗,2021-11-08 12:22:17,0,0
奈奈奈奈n,jiejie的微博在哪,2021-11-08 12:22:14,0,0
丫丫紫妍,,2021-11-08 12:22:12,0,0
TAO_Twinkle,,2021-11-08 12:22:04,0,0
gyuying5687,恭喜,2021-11-08 12:21:57,0,0
失態的人間,，,2021-11-08 12:21:44,0,0
宋大铁头子,,2021-11-08 12:21:42,0,0
柳林清风微雨萌,恭喜恭喜,2021-11-08 12:21:32,0,0
万吕无针,啊,2021-11-08 12:21:27,0,0
花落樱殇丶,恭喜EDG！我们是冠军🏆！,2021-11-08 12:21:24,0,0
爱折腾的雪中开花689,。,2021-11-08 12:21:17,0,0
西瓜1175,,2021-11-08 12:21:16,0,0
高建国001,,2021-11-08 12:21:14,0,0
啸语指麾,c,2021-11-08 12:21:02,0,0
XBYZ2020,🐂,2021-11-08 12:20:59,0,0
欣然向往_恍然觊觎,,2021-11-08 12:20:58,0,0
啸语指麾,m,2021-11-08 12:20:59,0,0
Tsry天随人愿xuan,好,2021-11-08 12:20:52,0,0
舍己不易,。,2021-11-08 12:20:50,0,0
monkeys-宁儿,一,2021-11-08 12:20:49,0,0
桃木媋色,,2021-11-08 12:20:34,0,0
WYun丨,上方名字是不是搞错了,2021-11-08 12:20:29,0,0
胡汪婷937,，,2021-11-08 12:20:20,0,0
EDG牛鼻冲冲冲,,2021-11-08 12:20:21,0,0
假如75499,嗯,2021-11-08 12:20:06,0,0
晓茗的宝,,2021-11-08 12:20:05,0,0
有网有鸣,,2021-11-08 12:20:05,0,0
萱草900707,,2021-11-08 12:20:01,0,0
天已微凉58,,2021-11-08 12:19:56,0,0
花太阳彩虹雨你,冠军🏆！,2021-11-08 12:19:52,0,0
刘静宛,,2021-11-08 12:19:39,0,0
ZHR嘟嘟嘟,,2021-11-08 12:19:36,0,0
蜗牛肉丸,,2021-11-08 12:19:28,0,0
SWEET芳青,恭喜🎉,2021-11-08 12:19:26,0,0
資的本,这都是高手呀，高手呀,2021-11-08 12:19:16,0,0
saraandy,恭喜,2021-11-08 12:19:14,0,0
808bass無,,2021-11-08 12:18:56,0,0
Huang--少萍,厉害了,2021-11-08 12:18:53,0,0
知音桥畔confidant,…,2021-11-08 12:18:45,0,0
小王今天变瘦了嘛,恭喜啊！终于没有再让人失望！六年了！！！15年蓝色的雨到现在也六年了！终于又见到了！！！,2021-11-08 12:18:46,3,0
幸运不疯狂,恭喜🎉 🎉🎉🎉,2021-11-08 12:18:46,0,0
刘羣羣,,2021-11-08 12:18:43,0,0
佛系腐妈一枚,,2021-11-08 12:18:38,0,0
HGSSL-白日梦想家,,2021-11-08 12:18:31,0,0
谁也不想搭理病晚期患者,,2021-11-08 12:18:28,0,0
孔德宁宁,加油,2021-11-08 12:18:08,0,0
世外桃花圆,,2021-11-08 12:18:04,0,0
草草0107,不管怎么说edg就是最牛逼,2021-11-08 12:18:04,0,0
等风来来来n,77777,2021-11-08 12:18:03,0,0
历次OTG,恭喜冠军,2021-11-08 12:17:59,0,0
我有一个朋友让我问一下,,2021-11-08 12:17:51,0,0
cfmjky,,2021-11-08 12:17:47,0,0
Ywal_,恭喜EDG！！！,2021-11-08 12:17:43,0,0
我家小丫头倩宝,,2021-11-08 12:17:37,0,0
Null空空如也,！,2021-11-08 12:17:15,0,0
南有乔木一一,。,2021-11-08 12:17:12,0,0
你最大的幸运是遇见了我,6666666,2021-11-08 12:16:54,0,0
制服不会诱惑,,2021-11-08 12:16:33,0,0
CC-Lip,,2021-11-08 12:16:21,0,0
月芽兒-梅,评论,2021-11-08 12:16:21,0,0
轉裑满城风絮,,2021-11-08 12:16:19,0,0
澜若寺新家,恭喜,2021-11-08 12:16:18,0,0
恒星似我,！,2021-11-08 12:16:12,0,0
WYxing2099,好,2021-11-08 12:16:01,0,0
我的快乐1258,强,2021-11-08 12:15:56,0,0
高处并不寒,不错不错不错,2021-11-08 12:15:49,0,0
少女目标,酷,2021-11-08 12:15:48,0,0
不打扰是最长情的守护,恭喜,2021-11-08 12:15:47,0,0
ahswwnbxzy,祝贺冠军,2021-11-08 12:15:46,0,0
爽歪歪房车,二个女的不小心把,2021-11-08 12:15:17,0,0
一帆风顺38848,,2021-11-08 12:15:15,0,0
sdfj给爷倒闭,牛逼,2021-11-08 12:15:09,0,0
捕捉一只坏坏的野猫,,2021-11-08 12:15:06,0,0
月落无声jch,祝贺🎉,2021-11-08 12:14:59,0,0
皮肤有点黑,,2021-11-08 12:14:56,0,0
牛皮压花皮,有没有可能眼位皮肤设计成7777,2021-11-08 12:14:47,0,0
女大学生瞎追日常,哇,2021-11-08 12:14:48,0,0
魚実醤,杰杰太棒了，EDG是中国的荣耀,2021-11-08 12:14:29,1,0
夕阳丘山路no7,,2021-11-08 12:14:25,0,0
万界集团CEO墨小然,嗯,2021-11-08 12:14:23,0,0
夕阳丘山路no7,,2021-11-08 12:14:22,0,0
利芸瑶,,2021-11-08 12:14:11,0,0
饿得慌儿,耶耶耶,2021-11-08 12:14:06,0,0
轻轻走过淡淡的河,牛🐮,2021-11-08 12:14:05,0,0
咕咕咕咕咕咕呀举高高,牛逼,2021-11-08 12:13:59,0,0
Pagani_Rain,恭喜,2021-11-08 12:13:55,0,0
泰国佛牌-小蟲,1,2021-11-08 12:13:54,0,0
轻寒晴暖,,2021-11-08 12:13:48,0,0
小张妹啊啊啊啊,牛逼啊,2021-11-08 12:13:49,0,0
道悟与顿悟,,2021-11-08 12:13:43,0,0
默默6080564884,。,2021-11-08 12:13:31,0,0
Scarletmarry69122,,2021-11-08 12:13:30,0,0
漫悠可人,恭喜,2021-11-08 12:13:30,0,0
_七邪_,恭喜,2021-11-08 12:13:24,0,0
想飞却又超重的人,转发,2021-11-08 12:13:14,0,0
NumbersGang,嗯哦哦哦,2021-11-08 12:13:13,0,0
快乐小奥胖,,2021-11-08 12:13:06,0,0
风来过006,耶,2021-11-08 12:13:04,0,0
骑一匹小马,牛逼牛逼,2021-11-08 12:13:01,0,0
爱我的莹宝0122,,2021-11-08 12:12:47,0,0
奶给我,,2021-11-08 12:12:41,0,0
腹黑郡王爷,,2021-11-08 12:12:39,0,0
Leilani安安,。,2021-11-08 12:12:27,0,0
