,word,tfidf
3707,宪法,0.25776178327852445
3308,品行,0.25776178327852445
3046,劳动,0.25776178327852445
1694,rf,0.257632255056603
2499,产育,0.25757224913428356
3404,圈子,0.25754148288451933
3558,娴熟,0.25754148288451933
6631,述标,0.25754148288451933
1159,lucence,0.2575018838569642
5232,版升级,0.2574817314232439
2489,产品策划,0.25736754074758655
3700,客群,0.25736637577952826
5165,滴滴,0.257328659678537
5330,生事,0.25730431392809733
1414,oracleanalytics,0.25724555237308727
3274,听懂,0.25724555237308727
908,hyperion,0.25724555237308727
3509,天年,0.25724555237308727
2336,中国银行,0.25724555237308727
3379,国家教育部,0.25724555237308727
6035,花红,0.25724555237308727
6759,金融学,0.25724555237308727
4670,日假,0.25724555237308727
6521,车间,0.257186261940915
5430,监督理,0.25712717595273105
3363,团组织,0.2569718196077614
5440,直系亲属,0.2569718196077614
3824,工组织,0.2569718196077614
5357,生病,0.2569718196077614
4392,探视,0.2569718196077614
2548,休整,0.2569718196077614
5561,科园,0.25695484699040294
3452,塘路,0.25695484699040294
4336,拱墅区,0.25695484699040294
3513,天梯,0.2565285653975149
849,haproxy,0.2565285653975149
4379,排期,0.2565285653975149
1162,lysql,0.2565285653975149
5748,紧张,0.25642435975751293
5944,职业生涯,0.2562219426696583
1730,sarkstreaming,0.25604358899235174
892,hortonworks,0.25604358899235174
5483,矩阵,0.2556882702653803
1979,tensorflowpytorch,0.2553994597942404
1745,sci,0.2553994597942404
573,ei,0.2553994597942404
5897,网络空间,0.2553994597942404
3436,基思路,0.25534097373201503
3387,国网,0.25534097373201503
6033,花山,0.25534097373201503
3982,开元,0.25534097373201503
6551,软件平台,0.25517578783830586
6148,表达清晰,0.25517578783830586
6025,节约,0.25517412460191446
6534,转岗,0.25509140176316986
1068,kendoui,0.2550556322440667
1305,mysq,0.2550556322440667
1416,oraclel,0.2550556322440667
2848,兼容,0.2549440214267939
5230,父子,0.2549440214267939
3618,安全漏洞,0.2549440214267939
925,ie,0.2549440214267939
2064,uni,0.2549440214267939
2319,中专,0.2548872981799906
1383,oneservice,0.25475211742246356
1382,oneid,0.25475211742246356
7080,龙芯,0.2537817197525736
4718,显著,0.2536953646808887
6891,雪花,0.25367917244352434
4708,星型,0.25367917244352434
4575,数恢复,0.25367917244352434
5240,物化,0.25331972704232003
4321,招商局,0.2532996211021715
2482,产值,0.25322083872093454
4075,心情,0.2529448141920971
3856,市级,0.25272084762741687
5586,科研项目,0.25272084762741687
4773,朴素,0.25272084762741687
3884,平面,0.25243626820931137
3874,干系,0.2524159866475991
2464,交易额,0.2523318033283817
4475,操控,0.2523318033283817
1985,test,0.25228321196193715
4716,显示,0.2521370953550205
4081,志愿,0.2521283639750157
6053,荣誉感,0.2521283639750157
764,gemfire,0.2518757561635607
2440,云数,0.2518757561635607
405,dashboard,0.2518757561635607
6989,饭补,0.2518529294769038
454,dd,0.2518529294769038
4894,模拟计算,0.2518529294769038
3518,天津,0.2518529294769038
1237,mike,0.2518529294769038
748,fvcom,0.2518529294769038
4953,气象观测,0.2518352283875436
2748,入场,0.25176343200766277
1073,kettell,0.25176343200766277
3640,官网,0.25067434433754354
2140,whatyouwilldo,0.2501133040164393
2801,公司址,0.24995126635033668
2857,写字楼,0.2498981481173261
5291,班级,0.24949677795365777
5455,相配合,0.24900660122145496
2933,创始,0.2487792671637911
2532,价值链,0.24872454328904775
412,databank,0.24872032848396083
2065,universitydegree,0.24872032848396083
527,dpbackgroundtobefamiliarofalistrategycenter,0.24872032848396083
1780,shangzhi,0.24872032848396083
1130,leveragedigitaltoempowerdigitalcommercedailyoperationoptimizationandimproveefficiencyofthepaidperformancemediainecbycooperatingwithcommercialandmediateamsinternally,0.24872032848396083
779,globalfors,0.24872032848396083
1422,orcompetitiveadvantage,0.24872032848396083
80,andexperienceofleadingindynamic,0.24872032848396083
371,consumerresearch,0.24872032848396083
248,bypartneringwithallstakeholderslocally,0.24872032848396083
1120,leadstheisv,0.24872032848396083
2032,tosupportbusinessgrowth,0.24872032848396083
2146,willingtogrow,0.24872032848396083
1119,leadsthedevelopment,0.24872032848396083
249,bytedance,0.24872032848396083
1750,scope,0.24872032848396083
1407,optimizationandexecutionofdigitalstrategyandexecutioninchina,0.24872032848396083
250,bytedanceandsocialintelligenceisaplus,0.24872032848396083
264,candinfant,0.24872032848396083
1369,ofali,0.24872032848396083
1122,leadthepilotofbigdataandconsumerinsightsnewapproachtogenerateinsightsinagile,0.24872032848396083
200,beresponsiblefordigitalassetsandconsumersexplorationviaagileways,0.24872032848396083
943,incollaborationwithbusinessunitsandfunctions,0.24872032848396083
199,beownerofcontinuousdigitalsolution,0.24872032848396083
2711,做生意,0.24872032848396083
194,becreative,0.24872032848396083
1793,sidashboard,0.24872032848396083
2500,亨氏,0.24872032848396083
960,informationservicevendors,0.24872032848396083
91,andregion,0.24872032848396083
4849,核心成员,0.24872032848396083
850,hasadeepunderstandingofchinadigitalsituationanduniqueviewpointsoflocal,0.24872032848396083
25,actionableways,0.24872032848396083
504,digitalreview,0.24872032848396083
1240,minimumrequirements,0.24872032848396083
824,growthmindset,0.24872032848396083
1018,jdshufang,0.24872032848396083
1907,strongcollaborationandleadershipskillset,0.24872032848396083
1015,jd,0.24872032848396083
827,gta,0.24872032848396083
1570,productivityand,0.24872032848396083
727,fmcgbackgroundpreferred,0.24872032848396083
1098,kuaishouetc,0.24872032848396083
852,hassolidconsumerintelligenceskillsetandcouldtransformdataintoactions,0.24872032848396083
3134,卡夫,0.24872032848396083
1944,sycm,0.24872032848396083
853,hasstrategicthinkingandcommunicationskill,0.24872032848396083
2201,yearsexperienceinfmcgwithsolidexperienceofdigital,0.24872032848396083
998,isv,0.24872032848396083
1038,jobscope,0.24872032848396083
1331,newdigitalmodel,0.24872032848396083
471,demonstratedcomprehensivedigitalexperienceindeliveringdigitalsolutionsintegratedinthebusiness,0.24872032848396083
519,dockers,0.2487071117563312
6426,购车,0.2487071117563312
7041,高标准,0.2487071117563312
6413,质暈,0.2487071117563312
829,guassdb,0.24850716736483197
4673,日子,0.24850386793248957
5149,港澳,0.24850386793248957
4083,志道合,0.24850386793248957
3240,号利,0.24850386793248957
6090,薪金,0.24850386793248957
2344,中山市,0.24850386793248957
3517,天河路,0.24850386793248957
4671,日勤奖,0.24850386793248957
5824,统筹规划,0.24850386793248957
2425,事务性,0.24850386793248957
106,anydata,0.24847007296380783
3153,原性,0.248089903930864
4646,新华,0.2472771036921369
3748,局部,0.2472771036921369
4056,徒步,0.247072447520216
2910,分析程序,0.24687320021694856
4595,数组织,0.24645722762932856
4235,承受力,0.2461717757066315
4886,楼盘,0.2461429808287855
891,holegres,0.24605124952706253
1472,pbi,0.24605124952706253
3862,布置,0.24587873781160866
4597,数编码,0.24572491682666608
1302,mycat,0.24567596879732034
1361,oceanbase,0.24567596879732034
5178,澄清,0.24567596879732034
1812,sofa,0.24567596879732034
3938,应征,0.24556397683687614
2852,兼顾,0.24556397683687614
5464,真正,0.24539619415665503
1843,sparkstorm,0.24535511677486546
1264,mongodbredis,0.24535511677486546
1601,pycharmeclipse,0.24535511677486546
1421,orcalesqlserver,0.24535511677486546
2271,业主,0.24528275040517938
7060,高阶,0.2448193168904073
5755,繁琐,0.2443334787315719
3034,动画,0.24403202295074422
4349,指数,0.2438480842026738
5246,物联,0.2436853084961879
1107,kyln,0.2436853084961879
3183,发包,0.24366368802869964
817,gree,0.2433549383304555
4972,汇编,0.2433549383304555
1352,nplum,0.2433549383304555
2224,zentao,0.24320098754167196
3500,外资,0.24295941638087012
6222,计师,0.24292151592796288
3111,协作性,0.24287743832247805
1777,sh,0.24231239167334073
6829,防暑,0.2421663066165649
5408,疗养,0.2421663066165649
6849,降暑,0.2421663066165649
5144,温州市,0.2421663066165649
7063,鹿城区,0.2421663066165649
5072,浙江省,0.2421663066165649
4582,数检索,0.2421663066165649
5859,编目,0.24150347675126438
7024,高层次,0.24150347675126438
406,dastastage,0.24150347675126438
2751,入户,0.24150347675126438
3187,发展潜力,0.24127114853679751
6009,航空,0.24078494636413564
255,camel,0.24055256949662954
4352,指标化,0.24030639614662797
6375,调转,0.24003067772514025
1836,sparkmlib,0.23998332785542983
4404,接纳,0.23998332785542983
2083,ux,0.23998332785542983
5714,系分,0.23980449909802043
1417,oraclepl,0.23947918828640433
5803,终审,0.23900352093780342
6789,销售主,0.23872098725251484
5091,消品,0.23853659187265613
2971,前线,0.23853659187265613
3291,周期性,0.23853659187265613
2635,保存,0.23853659187265613
282,ccp,0.23824930495056076
2303,两化,0.23824930495056076
537,ds,0.23824930495056076
275,ccah,0.23824930495056076
278,ccdh,0.23824930495056076
6114,行准,0.23824930495056076
4167,成动机,0.23824930495056076
4637,断加强,0.23810540343272948
2681,信托,0.23810540343272948
1842,sparksteaming,0.23785223743229908
297,cenots,0.23785223743229908
1829,spacksql,0.23779368311805035
1272,mp,0.23779368311805035
2447,云集,0.23775961774741686
6632,追查,0.23775961774741686
3184,发卡,0.23730755724656385
5073,浦东新区,0.23730755724656385
3243,号浦,0.23730755724656385
5398,畏惧,0.2372127992459698
783,glues,0.23710218337522823
5936,耐力,0.23710218337522823
1800,skillrequirements,0.23710218337522823
157,awsredshift,0.23710218337522823
1215,maxconpute,0.237102064616576
154,aworks,0.237102064616576
538,dt,0.237102064616576
407,dat,0.237102064616576
6757,金融保险,0.237102064616576
5400,留意,0.23655686600482165
1017,jdk,0.23631054441747593
842,hadopp,0.23631054441747593
363,computerscience,0.23630009712304645
5555,福布斯,0.23624565326103356
4610,整层,0.23624565326103356
6749,金信,0.23598952447798816
3073,北明,0.23598952447798816
5546,神策,0.23598952447798816
1958,tca,0.23598952447798816
5098,涉猎,0.23598952447798816
7029,高度负责,0.23598952447798816
5894,网络游戏,0.23589183836090813
298,center,0.23581824154761408
2825,关系融洽,0.23571163719591848
2574,优雅,0.23571163719591848
3038,助推,0.23558560500453998
6795,锤炼,0.23558560500453998
6421,质量检验,0.23557922452311614
1675,resnet,0.23495532133504593
681,fasterrcnn,0.23495532133504593
724,flutter,0.23494553117644704
6486,跨平台,0.23494553117644704
2008,threejs,0.23494553117644704
256,camera,0.2348961666666988
5281,现网,0.23475251293935512
3423,城市规划,0.23454088721312447
5669,签进,0.23444249565616035
2527,仪器设备,0.23444249565616035
3214,受控,0.23444249565616035
7058,高通量,0.23444249565616035
4843,样品,0.23444249565616035
6636,送检,0.23444249565616035
5796,组装,0.23444249565616035
5132,清场,0.23444249565616035
5476,知晓,0.2344319953193474
4715,春节假期,0.23435617583270035
4921,武汉学,0.23370681045040498
6046,茶港门,0.23370681045040498
2847,养成,0.23367519514815233
1437,ota,0.23350199755299317
5695,精力,0.23349656200724206
6123,行程,0.23346380969911143
7038,高新区,0.23330765188268757
3504,天佑,0.23330765188268757
2988,办公区,0.23330765188268757
6895,青岛,0.23283735174649073
5826,统规划,0.23279693292172693
6492,路器,0.23267281977594928
5102,液体,0.2323516996586454
5994,肿瘤,0.2323516996586454
5568,科学研究,0.2323516996586454
2261,专职,0.2316466057260706
6433,贴源层,0.23164409652818677
2784,全量,0.23164409652818677
2920,分部,0.23164409652818677
3562,婚育,0.23141336612726626
1967,team,0.2313866918450893
4109,性质,0.23114059648028534
3267,吉林,0.23105841230893728
5245,物理学,0.2310533843770971
6726,重复,0.2309748511338004
181,batch,0.23087794973963233
2977,剧场,0.2308724634770103
6393,贡献奖,0.23081674129073643
4342,持续性,0.23079548785317996
6820,阐述,0.23060006507406983
6167,覆盖率,0.2303858712520887
5699,精心,0.23033306346063276
4930,母婴,0.23008708346061676
4084,念模型,0.23008708346061676
5339,生品质,0.23008708346061676
4270,抓包,0.22987741103171616
574,el,0.2298689111075886
6240,计算法,0.2295450916553441
3289,周月,0.2295450916553441
3162,参数设置,0.22950736581210665
1184,manhout,0.22948004967349228
5061,测量,0.2293269187213826
2974,前进,0.22927814476620484
2017,tl,0.22927814476620484
3948,底座,0.22905703464146893
450,dbt,0.22854350625656078
2315,严格执行,0.22825458711599522
3205,发觉,0.22807249520031062
1392,ooize,0.22806939847111998
6601,运维调,0.22806939847111998
3871,帕诺,0.22792980310020886
5683,米克,0.22792980310020886
5239,物体,0.22773951046554114
6196,视频分类,0.22773951046554114
878,hil,0.2274718577951496
4363,振动,0.2274718577951496
1238,mil,0.2274718577951496
5385,电流,0.2274718577951496
3807,工况,0.2274718577951496
5380,电机,0.2274718577951496
260,canape,0.2274718577951496
3523,太网,0.2274718577951496
1795,sil,0.2274718577951496
1002,iuap,0.22726883967324216
2047,uap,0.22726883967324216
1453,pacedenvironment,0.22686217885836293
469,demandplanning,0.22678830267659938
875,high,0.22678830267659938
2311,两门,0.22648339555097297
5363,申诉,0.22648339555097297
5611,程序结构,0.22626764415356018
2229,zoie,0.22626764415356018
4283,投身,0.22613177287174732
5233,版块,0.22613177287174732
5905,网购,0.22613177287174732
3405,圈选,0.22613177287174732
5524,碳中,0.2261302199607974
5764,级车,0.22592517058548864
5015,洁癖,0.22585326740230288
1103,kuduimpala,0.22584187180139909
6189,规避,0.22584187180139909
5449,相信,0.22573070074893872
3812,工控,0.22555867975204794
6580,达标,0.22493840172814303
4523,敏锐性,0.22493840172814303
3972,建筑行业,0.2247895258664889
3821,工程建设,0.2247895258664889
186,bdi,0.22464027343595896
690,fi,0.22464027343595896
1895,std,0.22464027343595896
3960,延伸,0.22450429416936762
2850,兼容性问题,0.22404485251957867
3142,卷积,0.22390589934989635
5418,百亿,0.22309281894839564
5314,理控制,0.22309281894839564
3883,平衡,0.2230765949678959
2040,trino,0.2227136998222899
46,alertmanager,0.2227136998222899
5710,精读,0.22261971067657935
5732,系统监控,0.22258327220087742
1713,rr,0.22258327220087742
114,apc,0.22258327220087742
686,fdc,0.22258327220087742
542,durid,0.22238940899207144
5187,灰度,0.2222208248250162
11,abtest,0.2222208248250162
2577,估计,0.22195836950006398
5605,程序代码,0.22185352205160808
2194,xsl,0.22185352205160808
3451,塑性,0.2216237824894894
217,blog,0.22147462590376724
1028,jira,0.22147462590376724
2402,乐课,0.2210728474078956
5779,线教育,0.2210728474078956
4733,暑假,0.22087098034707434
7046,高温假,0.22087098034707434
3873,干净,0.22087098034707434
1996,thema,0.22087098034707434
5682,篮球赛,0.22087098034707434
3321,售卖机,0.22087098034707434
5409,疲劳,0.22087098034707434
6382,象棋,0.22087098034707434
5016,洗手间,0.22087098034707434
5017,洗衣机,0.22087098034707434
5465,真相,0.22087098034707434
3721,宽敞,0.22087098034707434
3568,孕假,0.22087098034707434
2496,产检假,0.22087098034707434
3416,垂直,0.22081415842107383
1009,javaio,0.22081211747774268
3447,基素质,0.2206500647108672
1784,she,0.2205915097910011
818,greemplum,0.2205915097910011
1481,per,0.2205915097910011
6052,荣誉,0.22058621246077104
6149,表述,0.22024715239724055
993,iq,0.22024715239724055
5607,程序员,0.22023892239483714
3771,岗位津贴,0.21972384111894308
2828,关软件,0.2195150451513546
5142,渝北区,0.2195150451513546
4641,新代,0.2192208957097765
5729,系统日志,0.21919971189164666
5513,硕博,0.21881892274825207
1941,swoop,0.21801823342645416
190,beam,0.2177925327946995
6887,集成系统,0.2177925327946995
6346,读性,0.21766563402470487
6770,钢铁行业,0.21766563402470487
3903,年金,0.21759419104310904
1900,streamanalytic,0.2174798103464697
1945,synapse,0.2174798103464697
620,eventhub,0.2174798103464697
418,datafactory,0.2174798103464697
118,appfunction,0.2174798103464697
1533,powerbireport,0.2174798103464697
1537,powershell,0.2174798103464697
163,azuresql,0.2174798103464697
6118,行处理技术,0.21732685952976272
982,ioc,0.21729010298225673
107,aop,0.21729010298225673
2768,全局性,0.2172813283382353
2335,中国证券业协,0.21722372528861697
4279,投行,0.21722372528861697
6903,面户,0.21722372528861697
3744,尚未,0.21722372528861697
3479,复合,0.21722372528861697
2285,业员,0.21722372528861697
6290,证券公司,0.21722372528861697
6288,证券业,0.21722372528861697
4282,投资银行,0.21722372528861697
3476,备考,0.21722372528861697
5711,精进,0.21722372528861697
6832,防线,0.21722372528861697
5659,答案,0.21710651822409094
6073,营造,0.21708495885182935
5939,耗材,0.21708495885182935
4330,招采,0.21708495885182935
6059,药械,0.21708495885182935
5459,省市级,0.21708495885182935
5469,督促,0.21708495885182935
302,ceph,0.2167691837732043
5971,联类,0.21658463238348408
2058,uipath,0.21645491706893055
4050,影刀,0.21645491706893055
4583,数模,0.21585189681817238
2253,专卖店,0.2158121722046744
7020,高品质,0.2158121722046744
2539,企业简介,0.2158121722046744
3296,命令行,0.21526260230931182
4499,攻坚力,0.21521325180827508
2364,中餐,0.21501957889871356
1732,sasem,0.2147379936821931
2510,亿迅,0.2147379936821931
1863,spssmodel,0.2147379936821931
3049,劳动节,0.2147379936821931
3886,年功,0.2147379936821931
31,adb,0.21473568101508442
5079,海南,0.21443208241741843
6982,食安,0.21423716019465386
622,eview,0.21408748040870046
631,execl,0.21408748040870046
4841,校核,0.2139498371241928
5289,班主,0.21337054397781055
4540,教研,0.21337054397781055
2679,信息资源理,0.21337054397781055
2869,决策支持系统,0.21337054397781055
5916,美容,0.21320993654876721
3798,工作站,0.21317012919798653
2648,保量,0.21302423628945916
5942,职业化,0.21302423628945916
368,congos,0.21302423628945916
2634,保值,0.21302423628945916
4761,服务项目,0.21275003567527667
6460,赛事,0.21272957442937257
2023,tongweb,0.21272957442937257
3112,协做,0.21272957442937257
3949,底盘,0.2126575415875062
3182,发动机,0.2126575415875062
5496,砂石,0.2123193099094023
7017,骨料,0.2123193099094023
4651,新房,0.21214271556679568
3790,工作勤奋,0.2111945544525301
5047,测系统,0.2111945544525301
5899,网络结构,0.2111945544525301
5786,组合,0.2111945544525301
1232,metacat,0.2111773556368523
3234,台化,0.2111773556368523
4837,校企,0.21106953465124376
1082,kj,0.21104526715867922
7021,高塘,0.21104526715867922
3616,安全意识,0.21099769078538194
5168,演化,0.21096615621495476
4528,教学效果,0.21078622019130724
2370,串讲,0.21078622019130724
5480,知识点,0.21078622019130724
4229,批改,0.21007307059809943
2749,入学,0.21007307059809943
4669,日事务,0.21007307059809943
6668,通畅,0.21007307059809943
304,ch,0.21003679166645095
5965,联云控,0.21003679166645095
1789,shiro,0.21003679166645095
3637,宏观政策,0.20998623452534673
1608,pythone,0.20998623452534673
3847,市场策,0.20998623452534673
5021,洞查,0.20998623452534673
2330,中台类,0.209411673843317
3068,化工行业,0.20897346296371588
5215,煤矿,0.20897346296371588
3706,宣贯,0.20881599230218306
2399,乐意,0.20881599230218306
6065,获知,0.20881599230218306
4381,排水,0.20880780073887628
6127,行销,0.20879164589858315
5211,热读,0.20862171308217994
5202,热写,0.20862171308217994
1710,rowkey,0.20862171308217994
3719,容错,0.2082462592713249
1883,stack,0.2082462592713249
192,beats,0.2082462592713249
851,hase,0.20797332236306393
1748,sciklearn,0.20797332236306393
567,ee,0.20797332236306393
1759,seaborn,0.20797332236306393
1211,matplotplib,0.20797332236306393
396,curd,0.20772176854176325
4174,成细项,0.20771414312145287
6958,领导层,0.20771414312145287
5576,科技楼,0.20771414312145287
5554,福利金,0.20771414312145287
4140,想关,0.20771414312145287
3241,号晨讯,0.20771414312145287
3364,团结,0.20771414312145287
869,hdoop,0.20768591586017318
5529,礼包,0.20768591586017318
682,fastlearner,0.20768437559459696
2641,保理,0.20714184890958137
6440,资债,0.20714184890958137
3028,动态效果,0.2066926963445807
6017,色彩感,0.2066926963445807
4513,效果图,0.2066926963445807
4142,想象力,0.2066926963445807
4807,构图,0.2066926963445807
1003,ixd,0.2066926963445807
2486,产品品质,0.2066926963445807
4450,插画,0.2066926963445807
2054,ued,0.2066926963445807
5917,美术,0.2066926963445807
6515,车型,0.20662747010669089
4995,油耗,0.20662747010669089
6128,行驶,0.20662747010669089
516,dntce,0.20662747010669089
515,dntc,0.20662747010669089
5840,续航,0.20662747010669089
5063,济性,0.20662747010669089
3023,动力性,0.20662747010669089
1774,sever,0.20650933533444193
3611,学证书,0.2064529657463183
5763,级服务器,0.20570642013255885
3543,女生,0.20562333489839252
3870,帐号,0.20549737964392492
926,ignite,0.20542325162057815
341,codereview,0.20542325162057815
4288,折扣,0.20524807968424696
5447,相似,0.20521350538111877
3756,居家,0.20491858701488846
3492,外协,0.20482438636770067
6182,规模性,0.20476621371968284
6627,违法,0.20408674435616267
6628,违规行,0.20408674435616267
1761,secs,0.20349987080392945
4805,杳询,0.20349987080392945
7050,高精,0.203235965334153
2294,东圃,0.20285187761525672
7067,黄埔区,0.20285187761525672
3245,号视联,0.20285187761525672
2345,中山道,0.20285187761525672
6725,重启,0.20285187761525672
3703,客运站,0.20285187761525672
6949,预计,0.20285187761525672
5564,科学城,0.20285187761525672
4456,搬迁,0.20285187761525672
5172,演艺,0.2028224744339328
5176,潜力,0.20270316613654255
1545,premisesoroncloudfromscratchwouldbeaplus,0.2021578902774108
73,andazurecloudtechnology,0.2021578902774108
415,databricksetc,0.2021578902774108
1241,minimumyears,0.2021578902774108
1090,knowledgeofatleastoneprograminglanguagesuchaspython,0.2021578902774108
1236,microsoftazureorgooglecloud,0.2021578902774108
626,excellentenglishoralandwrittenskills,0.2021578902774108
656,experienceworkingwithscrumorequivalentagiledevelopmentprocess,0.2021578902774108
1572,proficientindatabricks,0.2021578902774108
1823,sorabovedegreeincomputerscience,0.2021578902774108
145,atleastyearsofexperienceindevelopingdataingestion,0.2021578902774108
651,experiencewithbigdatatechnologiesandframeworksincludingbutnotlimitedtohdfs,0.2021578902774108
1660,relationaldatabases,0.2021578902774108
1207,mathematics,0.2021578902774108
646,experienceofbuildinghadoopclustersenvironmenton,0.2021578902774108
179,basicqualifications,0.2021578902774108
271,cassandraandelasticsearch,0.2021578902774108
1349,nosqlanddatawarehousesolutions,0.2021578902774108
650,experiencewithbigdatasolutiondevelopedinlargecloudcomputinginfrastructuresuchasamazonwebservice,0.2021578902774108
963,informationsystemsorengineeringorequivalenttechnologydomainexperience,0.2021578902774108
1817,solidtechnicalbackgroundindatabasedevelopmentandsqlscripts,0.2021578902774108
430,dataprocessingandanalyticalpipelinesforbigdata,0.2021578902774108
3433,基层,0.2019695319501172
2342,中层,0.2019695319501172
5523,碰撞,0.20141652911018648
309,checkpoint,0.20139490488148104
2108,watermark,0.20139490488148104
1252,modelling,0.20124097844592514
6641,适应性,0.20108066802031416
6590,迎新,0.20100869558390547
3227,口碑,0.20100869558390547
6350,课时费,0.20100869558390547
2407,习课,0.20100869558390547
3608,学生课,0.20100869558390547
4656,新生,0.20100869558390547
2810,公开课,0.20100869558390547
2738,先关,0.20092053246467148
5907,罗列,0.20075204602765342
6105,融通,0.20075204602765342
2975,前面,0.20075204602765342
1971,technical,0.2001618192623944
3482,复杂性,0.1998397752832041
6675,速反应,0.1998397752832041
6854,限行,0.19979857066958137
1749,scipy,0.19968463829239835
4451,揭示,0.19964987608040805
2534,价格体系,0.19964987608040805
7037,高新,0.19964987608040805
975,internet,0.19950651357712273
4382,排版,0.19950651357712273
4471,操作电脑,0.19950651357712273
6259,议纪,0.19950651357712273
4737,月刊,0.19950651357712273
6335,说服,0.19947350976522618
1524,postgest,0.19947350976522618
6489,跨行业,0.19947350976522618
4493,改革,0.19947350976522618
219,bmw,0.19945287114388136
3981,建造师,0.19938487281574532
2984,力赋,0.19933769680164673
1805,smack,0.19933769680164673
1080,kinesis,0.19900680303304052
4424,推测,0.19899876252951565
3846,市场竞争,0.19899876252951565
5171,演绎,0.19899876252951565
2983,力资源,0.19892252090971474
502,dicom,0.19886416391735612
803,goodunderstandingofsqltuning,0.19883732034481147
1547,prepareetlhigherleveldesign,0.19883732034481147
2203,yearsexperiencesinetldevelopment,0.19883732034481147
1548,prepareproductiondeploymentpackagesandsupportproductiondeployment,0.19883732034481147
364,conductetldevelopmentandwithsupportsitanduat,0.19883732034481147
789,goodcommandofenglishandcantoneseinwrittenandreadingispreferred,0.19883732034481147
546,dwh,0.19883732034481147
1577,projectmanagementandteammanagement,0.19883732034481147
1579,projectqualityassurance,0.19883732034481147
2204,yearsexperiencesininformaticapowerexchange,0.19883732034481147
1532,powerbioranyotherbitoolsconfigurationandrealtimedataprocessing,0.19883732034481147
2200,yearsexperiencedonteammanagementorvendormanagement,0.19883732034481147
168,bachelordegreeinitrelateddisciplines,0.19883732034481147
1033,jobdescription,0.19883732034481147
614,etlanddwhmethodology,0.19883732034481147
70,andabletoworkindependentlyandefficientlytomeetdeadlines,0.19883732034481147
182,bausupport,0.19883732034481147
196,befamiliarwithoracleandsqlserver,0.19883732034481147
1970,teamplayer,0.19883732034481147
1802,skillset,0.19883732034481147
1089,knowledgeininsuranceapplicationandacordisaddedadvantage,0.19883732034481147
635,experiencedonprojectmanagementispreferred,0.19883732034481147
171,bagging,0.1984009360591679
332,clustering,0.1984009360591679
2947,利效率,0.19836560479545753
6931,顾忧,0.19815394132422343
401,daas,0.19804554006327682
529,dpi,0.19804554006327682
6188,规范性,0.19766117652675397
2438,云图,0.19747907133512485
3601,学易,0.19747907133512485
6311,试题,0.19747907133512485
3537,奖学金,0.19721943584642038
4736,月份,0.19721943584642038
4713,春招,0.19721943584642038
4865,桌面,0.19712626872299338
1733,sass,0.1970752998812845
4397,接受度,0.1970752998812845
1753,scss,0.1970752998812845
198,bem,0.1970752998812845
2104,vuex,0.1970752998812845
2103,vuerouter,0.1970752998812845
1127,less,0.1970752998812845
5867,编译语言,0.1970752998812845
391,cssn,0.1970752998812845
706,flexlayout,0.1970752998812845
2779,全系列,0.1970752998812845
3762,展馆,0.1970752998812845
821,gridlayout,0.1970752998812845
5210,热诚,0.1970752998812845
1473,pboc,0.1970521634190248
6929,项目部,0.19694990574662788
3271,名类,0.19694990574662788
5765,级部门,0.19694990574662788
4974,汇集,0.19694990574662788
6806,长远,0.19694990574662788
5832,统计资料,0.19694990574662788
7039,高新技术,0.1966413200423589
5525,碳达峰,0.1961517456004978
3201,发电设备,0.1961517456004978
221,bom,0.1958996988384948
5448,相作,0.1957742251721514
4693,时请,0.1957742251721514
6459,赖性,0.1957742251721514
2645,保证质量,0.19561925305836433
5076,浮动,0.19541164832442068
5282,现象,0.19541164832442068
2101,vrrp,0.19536573470772275
1312,nat,0.19536573470772275
866,hcse,0.19536573470772275
1758,sdn,0.19536573470772275
205,bgp,0.19536573470772275
1898,stp,0.19536573470772275
867,hcte,0.19536573470772275
863,hc,0.19536573470772275
279,ccie,0.19536573470772275
1056,juniper,0.19536573470772275
1337,nfv,0.19536573470772275
1404,openvswitch,0.19536573470772275
1435,ospf,0.19536573470772275
1446,overlay,0.19536573470772275
6132,衡器,0.19536573470772275
316,cisco,0.19536573470772275
903,huawei,0.19536573470772275
528,dpdk,0.19536573470772275
1327,neutron,0.19536573470772275
281,ccnp,0.19536573470772275
501,dhcp,0.19536573470772275
5847,维系,0.19493435984508126
1764,sence,0.19485320667477793
1195,mariadb,0.19485320667477793
5097,消金,0.1948366145403057
2685,信贷风险,0.1948366145403057
420,datahin,0.19474410280847354
5674,简称,0.1947259950339184
3407,圣诞节,0.194210925896669
1047,jsoup,0.19412120649765563
2193,xpath,0.19412120649765563
3540,套件,0.19406187419142007
3253,合库,0.19406187419142007
3967,建椟,0.19406187419142007
6840,附加,0.1938646672715147
5200,烟草行业,0.1938646672715147
5415,登录,0.19368565504585547
5295,理中心,0.19368565504585547
49,all,0.19364062949310007
2039,treat,0.19364062949310007
447,day,0.19364062949310007
1560,problems,0.19364062949310007
871,heat,0.19364062949310007
822,groovy,0.19355693217323458
4753,服务器资源,0.19355693217323458
3037,助式,0.19353756084342305
3914,广告投放,0.19353756084342305
5287,珠海市,0.19319284985154392
3316,唐家湾,0.19319284985154392
3810,工商银行,0.19319284985154392
2588,住址,0.19317099198365945
4919,武侯区,0.19317099198365945
4657,新课,0.19279528356408618
1411,orac,0.19277770801505964
3525,夯实,0.192546828044034
